,Title,Datetime,Source,URL,Search
156,What it was like for doctors and nurses at an Everett hospital to treat the nation’s first novel coronavirus patient,2020-02-18T15:26:10Z,AlterNet,https://www.alternet.org/2020/02/what-it-was-like-for-doctors-and-nurses-at-an-everett-hospital-to-treat-the-nations-first-novel-coronavirus-patient/,+doctors AND +coronavirus AND +novel
157,What it was like for doctors and nurses at a Washington hospital to treat the nation’s first novel coronavirus patient,2020-02-16T12:35:50Z,Raw Story,https://www.rawstory.com/2020/02/what-it-was-like-for-doctors-and-nurses-at-a-washington-hospital-to-treat-the-nations-first-novel-coronavirus-patient/,+doctors AND +coronavirus AND +novel
159,"Mothers may pass novel coronavirus to unborn children, say Chinese doctors",2020-02-05T10:50:38Z,CNA,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-pregnant-women-baby-12397512,+doctors AND +coronavirus AND +novel
160,Apple's new smartwatch has a monitoring device that doctors credit with saving coronavirus patients' lives. It can flag dangerous downturns.,2020-09-16T02:34:30Z,Yahoo Entertainment,https://news.yahoo.com/apples-smartwatch-monitoring-device-doctors-023430629.html,+doctors AND +coronavirus AND +new
162,Doctors warn new coronavirus peak 'inevitable' unless test and trace chaos ends,2020-09-13T21:14:16Z,Mirror Online,https://www.mirror.co.uk/news/politics/doctors-warn-new-uk-coronavirus-22676629,+doctors AND +coronavirus AND +new
163,Doctors warn of new coronavirus symptom on top of official three - Edinburgh Live,2020-09-01T18:00:00Z,Edinburgh Live,https://www.edinburghlive.co.uk/news/edinburgh-news/coronavirus-scotland-symptoms-test-pain-18863125,+doctors AND +coronavirus AND +new
164,New coronavirus symptom to look for as doctors warn abdominal pain could be sign,2020-09-01T07:52:24Z,Mirror Online,https://www.mirror.co.uk/science/new-coronavirus-symptom-look-doctors-22609238,+doctors AND +coronavirus AND +new
165,Doctors found an intriguing new way to treat coronavirus infections,2020-08-29T17:34:46Z,BGR,https://bgr.com/2020/08/29/coronavirus-treatment-new-low-dose-radiation-therapy-trial-israel/,+doctors AND +coronavirus AND +new
166,Coronavirus: South Korea orders striking doctors back to work as new cases surge,2020-08-26T07:35:40Z,Post Magazine,https://www.scmp.com/news/asia/east-asia/article/3098920/coronavirus-south-korea-orders-striking-doctors-back-work-new,+doctors AND +coronavirus AND +new
167,"FASTER, PLEASE: Doctors found a new drug that might block coronavirus infections….",2020-08-24T21:00:31Z,PJ Media,https://pjmedia.com/instapundit/395823/,+doctors AND +coronavirus AND +new
168,Doctors found a new drug that might block coronavirus infections,2020-08-23T18:07:54Z,BGR,https://bgr.com/2020/08/23/coronavirus-drug-news-apilimod-vacuolin-1-clinical-trial/,+doctors AND +coronavirus AND +new
169,Coronavirus Doctors Battle Another Scourge: Misinformation (Adam Satariano/New York Times),2020-08-18T12:35:00Z,Memeorandum.com,https://www.memeorandum.com/200818/p19,+doctors AND +coronavirus AND +new
170,Do Russian Doctors Trust The New Coronavirus Vaccine?,2020-08-17T13:34:00Z,Radio Free Europe/ Radio Liberty,https://www.rferl.org/a/do-russian-doctors-trust-the-new-coronavirus-vaccine/30788333.html,+doctors AND +coronavirus AND +new
171,S Korean doctors strike over health plans as new coronavirus cases climb,2020-08-14T04:44:31Z,Japan Today,https://japantoday.com/category/world/refile-update-1-s.korean-doctors-strike-over-health-plans-as-new-coronavirus-cases-climb,+doctors AND +coronavirus AND +new
172,South Korean doctors strike over health plans as new coronavirus cases climb - Reuters India,2020-08-14T04:20:00Z,Reuters,https://in.reuters.com/article/us-health-coronavirus-southkorea-idINKCN25A05G,+doctors AND +coronavirus AND +new
173,Doctors warn of new coronavirus symptom - Noosa News,2020-08-09T18:58:00Z,News.com.au,https://www.news.com.au/lifestyle/health/health-problems/persistent-hiccups-could-be-coronavirus-warning-sign-doctors-warn/news-story/ae25929752cb45d1c405eee4224a9f00,+doctors AND +coronavirus AND +new
174,Doctors warn of new possible coronavirus symptom which 'shouldn't be dismissed',2020-08-08T08:55:58Z,Mirror Online,https://www.mirror.co.uk/news/us-news/persistent-hiccups-could-new-symptom-22488892,+doctors AND +coronavirus AND +new
175,"Coronavirus crisis: Israeli hospitals to start hiring new doctors, nurses",2020-08-04T11:15:39Z,The Jerusalem Post,https://www.jpost.com/health-science/coronavirus-crisis-israeli-hospitals-to-start-hiring-new-doctors-nurses-637451,+doctors AND +coronavirus AND +new
176,Doctors discovered a new coronavirus symptom that might be related to stress,2020-07-28T01:10:15Z,BGR,https://bgr.com/2020/07/27/coronavirus-symptoms-hair-loss-doctors-discover-stress/,+doctors AND +coronavirus AND +new
177,Doctors fear worst for MLB after Marlins coronavirus mayhem - New York Post,2020-07-27T23:12:52Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133919971,+doctors AND +coronavirus AND +new
178,New coronavirus symptom to look for as doctors warn hearing loss could be a sign,2020-07-24T11:04:07Z,Mirror Online,https://www.mirror.co.uk/science/new-coronavirus-symptom-look-doctors-22409776,+doctors AND +coronavirus AND +new
179,New coronavirus symptom to look for as doctors warn rash in mouth could be sign,2020-07-22T07:31:18Z,Mirror Online,https://www.mirror.co.uk/science/new-coronavirus-symptom-look-doctors-22395319,+doctors AND +coronavirus AND +new
180,"During Coronavirus Lockdowns, Some Doctors Wondered: Where Are the Preemies? (Elizabeth Preston/New York Times)",2020-07-20T01:00:39Z,Memeorandum.com,https://www.memeorandum.com/200719/p62,+doctors AND +coronavirus AND +new
181,"During Coronavirus Lockdowns, Some Doctors Wondered: Where Are the Preemies? - The New York Times",2020-07-19T12:12:18Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133416625,+doctors AND +coronavirus AND +new
182,You could have this new coronavirus symptom that doctors just found,2020-07-19T08:30:01Z,TweakTown,https://www.tweaktown.com/news/73864/you-could-have-this-new-coronavirus-symptom-that-doctors-just-found/index.html,+doctors AND +coronavirus AND +new
183,Doctors discovered a new coronavirus symptom that patients didn’t even know they had - BGR,2020-07-18T20:33:03Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133402247,+doctors AND +coronavirus AND +new
184,Doctors discovered a new coronavirus symptom that patients didn’t even know they had,2020-07-18T18:46:23Z,BGR,https://bgr.com/2020/07/18/coronavirus-symptoms-mouth-rash-enanthem/,+doctors AND +coronavirus AND +new
185,French Doctors Blame New Coronavirus Surge on North African Incomers,2020-07-18T12:16:45Z,Breitbart News,https://www.breitbart.com/europe/2020/07/18/french-doctors-blame-surge-coronavirus-cases-north-african-travellers/,+doctors AND +coronavirus AND +new
186,"'This is real': Doctors, nurses who helped New York with coronavirus surge warn their home states",2020-07-17T13:11:55Z,TODAY,https://www.today.com/health/real-doctors-nurses-who-helped-new-york-coronavirus-surge-warn-t187149,+doctors AND +coronavirus AND +new
187,Doctors discover a new coronavirus symptom common in younger adults,2020-07-16T21:41:04Z,BGR,https://bgr.com/2020/07/16/doctors-discover-a-new-coronavirus-symptom-common-in-younger-adults/,+doctors AND +coronavirus AND +new
188,Doctors start seeing new coronavirus symptom patterns in young patients - BGR,2020-07-12T16:12:11Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133277092,+doctors AND +coronavirus AND +new
189,Doctors start seeing new coronavirus symptom patterns in young patients,2020-07-11T16:05:05Z,BGR,https://bgr.com/2020/07/11/coronavirus-symptoms-young-adults-migraines-abdominal-pain-diarrhea-cdc/,+doctors AND +coronavirus AND +new
190,What doctors are saying about coronavirus risks at Trump's New Hampshire rally,2020-07-08T09:30:04Z,USA Today,https://www.usatoday.com/story/news/health/2020/07/08/trump-new-hampshire-rally-portsmouth-area-doctors-have-virus-worries/5392851002/,+doctors AND +coronavirus AND +new
192,Coronavirus gives global doctors' group a new frontier: US nursing homes,2020-07-02T11:32:35Z,CNN,https://www.cnn.com/2020/07/02/health/msf-coronavirus-nursing-homes/index.html,+doctors AND +coronavirus AND +new
193,"UK Coronavirus news – live: Leading doctors say local authorities must be given better data to avoid spikes as Australia locks down 300,000 after new outbreak",2020-07-01T05:50:00Z,Independent,https://www.independent.co.uk/news/health/coronavirus-uk-update-live-news-today-latest-local-lockdown-a9594861.html,+doctors AND +coronavirus AND +new
194,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments - Yahoo News",2020-06-26T14:12:05Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=132610322,+doctors AND +coronavirus AND +new
195,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments - Reuters",2020-06-26T13:52:53Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=132609558,+doctors AND +coronavirus AND +new
196,"As world approaches 10 million coronavirus cases, doctors see hope in new treatments, lessons learned",2020-06-26T11:40:02Z,Moneycontrol,https://www.moneycontrol.com/news/trends/health-trends/as-world-approaches-10-million-coronavirus-cases-doctors-see-hope-in-new-treatments-lessons-learned-5464021.html,+doctors AND +coronavirus AND +new
197,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments, lessons learned - TheChronicleHerald.ca",2020-06-26T11:12:25Z,TheChronicleHerald.ca,https://www.thechronicleherald.ca/news/world/special-report-as-world-approaches-10-million-coronavirus-cases-doctors-see-hope-in-new-treatments-lessons-learned-466654/,+doctors AND +coronavirus AND +new
199,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments, lessons learned",2020-06-26T11:12:00Z,The Star Online,https://www.thestar.com.my/news/world/2020/06/26/special-report-as-world-approaches-10-million-coronavirus-cases-doctors-see-hope-in-new-treatments-lessons-learned,+doctors AND +coronavirus AND +new
200,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments",2020-06-26T11:10:46Z,Yahoo Entertainment,https://news.yahoo.com/special-report-world-approaches-10-111046923.html,+doctors AND +coronavirus AND +new
202,"Special Report: As world approaches 10 million coronavirus cases, doctors see hope in new treatments, lessons learned - Yahoo India News",2020-06-26T11:05:00Z,Yahoo Entertainment,https://in.news.yahoo.com/special-report-world-approaches-10-110513503.html,+doctors AND +coronavirus AND +new
203,"SPECIAL REPORT-As world approaches 10 million coronavirus cases, doctors see hope in new treatments, lessons learned - Reuters",2020-06-26T11:02:00Z,Reuters,https://www.reuters.com/article/health-coronavirus-lessons-idUSL1N2E22DG,+doctors AND +coronavirus AND +new
204,Houston doctors sound alarm as Texas leads new U.S. coronavirus wave,2020-06-24T16:04:12Z,Triangle Business Journal,https://www.bizjournals.com/houston/news/2020/06/24/houston-doctors-sound-alarm-as-texas-leads-new-us.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,+doctors AND +coronavirus AND +new
206,These San Francisco doctors flew to New York to fight the coronavirus — and they have a warning for us,2020-06-13T13:00:01Z,CNBC,https://www.cnbc.com/2020/06/13/san-francisco-doctors-recount-experience-fighting-coronavirus-in-nyc.html,+doctors AND +coronavirus AND +new
207,Doctors are mixing a new drug with Coca Cola to help cure coronavirus patients,2020-06-10T13:54:09Z,BGR,https://bgr.com/2020/06/10/coronavirus-treatment-severe-covid-19-btk-inhibitor-acalabrutinib-calquence/,+doctors AND +coronavirus AND +new
208,Why Doctors Without Borders teams are helping New York and Florida fight coronavirus,2020-06-08T01:35:25Z,Axios,https://www.axios.com/doctors-without-borders-new-york-florida-covid-19-f3d5a3f1-bddf-4f09-bc29-7343f2664f51.html,+doctors AND +coronavirus AND +new
209,Floyd protests add new front line for coronavirus doctors,2020-06-08T00:28:12Z,The Boston Globe,https://www.bostonglobe.com/news/nation/2020/06/07/floyd-protests-add-new-front-line-for-coronavirus-doctors/QrqaXUCOrgv3qsITlUfz5O/story.html,+doctors AND +coronavirus AND +new
210,George Floyd Protests Add New Front Line for Coronavirus Doctors - The New York Times,2020-06-07T14:32:34Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=131885886,+doctors AND +coronavirus AND +new
211,George Floyd Protests Add New Front Line for Coronavirus Doctors,2020-06-07T09:00:11Z,New York Times,https://www.nytimes.com/2020/06/07/health/doctors-george-floyd-coronavirus.html,+doctors AND +coronavirus AND +new
212,"Doctors beware: Some young coronavirus patients seem well, then rapidly deteriorate, New York hospital warns",2020-06-03T20:14:29Z,Fox News,https://www.foxnews.com/health/doctors-beware-some-young-coronavirus-patients-seem-well-then-rapidly-deteriorate,+doctors AND +coronavirus AND +new
213,Doctors may have found a new way to predict and treat severe coronavirus cases,2020-05-31T15:04:25Z,BGR,https://bgr.com/2020/05/31/coronavirus-treatment-severe-symptoms-t-cell-blood-count-immune-response/,+doctors AND +coronavirus AND +new
214,"Michigan doctors and dentists sidelined by coronavirus crisis are back in business, with a new normal - mlive.com",2020-05-29T13:41:00Z,mlive.com,https://www.mlive.com/public-interest/2020/05/michigan-doctors-and-dentists-sidelined-by-coronavirus-crisis-are-back-in-business-with-a-new-normal.html,+doctors AND +coronavirus AND +new
215,Doctors’ new coronavirus threat: Patients who refuse to wear masks,2020-05-21T19:40:00Z,Vox,https://www.vox.com/2020/5/21/21266413/coronavirus-face-masks-trump-cdc-n95,+doctors AND +coronavirus AND +new
216,New coronavirus symptom to look for as doctors warn bug may cause neck pain,2020-05-21T13:44:32Z,Mirror Online,https://www.mirror.co.uk/science/new-coronavirus-symptom-look-doctors-22064550,+doctors AND +coronavirus AND +new
217,‘It was hell’: Doctors from the Seattle area describe treating surge of coronavirus patients in New York hospitals,2020-05-20T17:04:30Z,Toronto Star,https://www.thestar.com/news/world/us/2020/05/20/it-was-hell-doctors-from-the-seattle-area-describe-treating-surge-of-coronavirus-patients-in-new-york-hospitals.html,+doctors AND +coronavirus AND +new
220,Power Up: Trump lures doctors onto political battlefield as new weapon against coronavirus,2020-05-20T10:15:45Z,The Washington Post,https://www.washingtonpost.com/news/powerpost/paloma/powerup/2020/05/20/powerup-trump-lures-doctors-onto-political-battlefield-as-new-weapon-against-coronavirus/5ec45f08602ff165d3e3b5f9/,+doctors AND +coronavirus AND +new
221,Coronavirus patient puzzles New York doctors with rare symptoms,2020-05-19T15:00:10Z,Post Magazine,https://www.scmp.com/news/china/science/article/3085126/coronavirus-patient-puzzles-new-york-doctors-rare-symptoms,+doctors AND +coronavirus AND +new
222,"Coronavirus Lockdown: Mahindra & Mahindra offers new finance schemes, special benefits for doctors, cops, women",2020-05-19T11:51:12Z,Firstpost,https://www.firstpost.com/health/coronavirus-lockdown-mahindra-mahindra-offers-new-finance-schemes-special-benefits-for-doctors-cops-women-8384081.html,+doctors AND +coronavirus AND +new
223,CDC issues new alert to doctors about a mysterious illness linked to coronavirus in kids - FOX 31 Denver,2020-05-15T22:52:14Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=131133338,+doctors AND +coronavirus AND +new
224,CDC issues new alert to doctors about a mysterious illness linked to coronavirus in children,2020-05-15T21:30:39Z,WGN TV Chicago,https://wgntv.com/news/coronavirus/cdc-issues-new-alert-to-doctors-about-a-mysterious-illness-linked-to-coronavirus-in-children/,+doctors AND +coronavirus AND +new
